NSE Symbol,Q_FY,FY,Filing_Date,Window_Start,Window_End,n_obs,alpha_daily,alpha_annual,t_alpha,p_alpha,r_squared,beta_Mkt_RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_MOM
ALKEM,Q4FY23,FY23,2023-07-18,2023-07-19,2024-07-30,252,-0.0011239020924652954,-0.24664847489141487,-0.6988969496063707,0.48527935212297807,0.03531848649306468,1.900304455920308,-0.43602303278430227,-1.279500417735274,-2.728118488673741,0.3222372767296102,0.14796264231608217
ALKEM,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,-0.00031209268819044444,-0.07563416227355055,-0.18949566477429725,0.8498612474311381,0.021643790117380268,0.838281691336278,-0.19862665280210723,-2.3159733153671036,-0.2413250045212642,-1.5147588978694537,-0.41765500112505216
LALPATHLAB,Q4FY22,FY22,2022-07-07,2022-07-08,2023-07-14,252,-0.0011662561619402813,-0.2546464078092575,-0.5731491658576043,0.5670693724953859,0.024536921083410768,1.3228742664407966,1.1397651559006345,-0.05882807452723976,-0.3247681594463415,0.5239582573235468,0.38617873444066864
LALPATHLAB,Q4FY23,FY23,2023-07-11,2023-07-12,2024-07-23,252,1.2864127054279984e-05,0.003247020204236286,0.007755024129663886,0.9938187588423512,0.0280625643926804,0.8150922410987578,0.13889985086374435,-0.2600271424618043,2.3279007474806437,1.7650257242130472,0.9239565697644418
LALPATHLAB,Q4FY24,FY24,2024-07-11,2024-07-12,2025-07-16,252,0.0011553536601689007,0.33796408944034223,0.6043716352216999,0.5461558500317755,0.041270880263676535,0.9376452250793998,-1.2077819212934675,-4.559730361406727,-1.3805249573354634,-0.9075585863611944,-0.5004852758103929
NH,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,0.002260494355377317,0.7676386813100877,1.34489325836709,0.1799033566060092,0.01250869571903479,-0.15599931108383192,0.7028281270144949,-0.7025698570860656,-1.153091976721385,-1.1135261367477047,0.3242641660643337
NH,Q4FY23,FY23,2023-07-20,2023-07-21,2024-08-01,252,-0.002006002399277768,-0.3968037050418401,-1.2153088467738897,0.2254181522553714,0.022715900464061134,1.0397794735794157,0.14361039093799965,-0.09646880783333989,-1.021658955876493,0.7494487161673871,0.5894783204137848
NH,Q4FY24,FY24,2024-07-09,2024-07-10,2025-07-14,252,0.001854173824858967,0.5956031318712384,0.8017114560744512,0.4234967736804076,0.016262080878671537,0.8985657451798214,0.39555475510218757,3.2802284891871705,-0.26321912867409314,0.0654700168968465,0.964422491687073
LTTS,Q4FY22,FY22,2022-07-14,2022-07-15,2023-07-21,252,-0.0012388914282816868,-0.26816532175958746,-0.6393872403912444,0.5231684170263808,0.02661080003747074,1.8669937378998473,0.9776191828732147,0.5046552607804059,0.9245980364815638,-1.5898971004044058,0.21083429133242185
LTTS,Q4FY23,FY23,2023-07-12,2023-07-13,2024-07-24,252,-0.0001933773017135584,-0.04756277534941208,-0.1296705888359255,0.8969334476307947,0.022830194166492568,1.3100969185401903,-0.2811807676222384,-0.3737212829753519,-1.197783107428398,0.11550238553306388,-0.5065248069167443
LTTS,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,0.0005090261517285974,0.13686513190570548,0.23304022974368338,0.8159247421310898,0.028534542401586704,0.2897967933665834,-1.6537294767200204,-4.40029688353149,-2.2832631001356933,-0.3705998718039928,-0.9770420562815155
ENDURANCE,Q4FY22,FY22,2022-07-15,2022-07-18,2023-07-24,252,-0.001009662394630593,-0.22464549115213236,-0.7194633903241858,0.4725411647806925,0.0414848164363667,1.7779998513797506,0.2633029082303887,-0.10780620925994434,-0.06871671046971131,3.0038865429443993,-0.6302084265334492
ENDURANCE,Q4FY23,FY23,2023-07-17,2023-07-18,2024-07-29,252,-0.00015209374478887585,-0.03760241500996987,-0.0803001769825637,0.9360640712719562,0.023218269433449623,1.266268054336777,0.9213082107628041,1.1152837014930936,1.8216202563009696,-1.1728794039389099,-0.09558042969161869
ENDURANCE,Q4FY24,FY24,2024-07-16,2024-07-18,2025-07-21,252,-2.907743197567373e-05,-0.007300732087597665,-0.01307696388168649,0.9895770320813775,0.03776058797789228,0.8588960754837872,0.8465815060176798,-2.009183552821063,-1.5326869210983116,-0.3776031911781047,-0.23730773776057176
PNBHOUSING,Q4FY22,FY22,2022-07-20,2022-07-21,2023-07-27,252,0.001108011137960364,0.32209659590373885,0.3892556927310933,0.6974251254303059,0.011260731707534721,-0.16381298740682732,0.9391344374637064,0.922720413710575,1.1756949903653404,2.3686197539543126,0.7450786683430892
PNBHOUSING,Q4FY23,FY23,2023-07-19,2023-07-20,2024-07-31,252,-0.0016220961634653985,-0.33553178384601834,-0.6520342642570376,0.51499029848817,0.020196536163064938,0.5190900324516611,2.2951834964189817,0.07810590755592246,-0.2525202371432139,-0.8460046144610154,0.03640895173408054
PNBHOUSING,Q4FY24,FY24,2024-07-20,2024-07-22,2025-07-23,252,0.0002917587729231298,0.07629351799040576,0.10793764211402035,0.9141334985927491,0.0225963562369067,1.5140385106500585,0.6403901844860926,0.026483943221289885,-1.1524365958617533,-0.6553796910766085,-0.7442891714109685
VBL,Q4FY22,FY22,2022-07-08,2022-07-11,2023-07-17,252,0.003608606262064349,1.4827548692706165,1.4406607309579045,0.15095728601085445,0.012542395941287365,-0.30819329180808036,0.2686895468846014,-0.3781776298624267,-2.368714439899878,-4.374979979622776,0.7238279204970268
VBL,Q4FY23,FY23,2023-07-12,2023-07-13,2024-07-24,252,0.00018291880221738758,0.04717445129702627,0.11032183030740245,0.9122444602536118,0.01866875628823872,1.6337681138109452,0.25527185101134764,-0.384324495469463,-1.1460405609098583,-0.6784419559563204,0.19259574741409233
VBL,Q4FY24,FY24,2024-07-10,2024-07-11,2025-07-15,252,0.0016633730364789124,0.5206988595186302,0.6348801970408786,0.5260989948649697,0.03961535867561239,1.6160766838796934,-2.4640338421902612,-3.551113209782868,2.879404043188912,0.3078109737198757,1.000218685242047
LAURUSLABS,Q4FY22,FY22,2022-07-12,2022-07-13,2023-07-19,252,-0.0025830178168446097,-0.4784345399777803,-1.3117565711319803,0.19083011461170762,0.0380402411575419,1.7941457977484783,1.6172653211193988,-0.5197561827967659,-0.06506720560374979,-6.086586250399817,0.1704358094223824
LAURUSLABS,Q4FY23,FY23,2023-07-15,2023-07-17,2024-07-26,252,-0.0013302365010035935,-0.28481898339468764,-0.7378199911141984,0.4613299290600192,0.02599340531552341,1.6976388309896366,1.0820398349018525,-1.874714937142794,-2.482311036492523,-0.9878329014084342,0.253207957516805
LAURUSLABS,Q4FY24,FY24,2024-07-15,2024-07-16,2025-07-18,252,0.005943670251887599,3.471862119735105,2.271431274594356,0.02398890720583523,0.023435324155545723,0.3452208032745439,-2.9519468644094484,-6.940504216764233,-0.10540478698004307,-1.6570575157350658,1.214750496368112
DMART,Q4FY22,FY22,2022-07-07,2022-07-08,2023-07-14,252,6.919167975301052e-05,0.017589203009932858,0.04551306178788651,0.9637354384327986,0.04074211912854275,1.1267358688837055,-0.24914346331851622,-0.14108345328355676,1.554311399609161,-0.7678521388358133,0.7545543112179518
DMART,Q4FY23,FY23,2023-07-13,2023-07-14,2024-07-25,252,0.001313394193533088,0.39232545264233,0.9679721476311981,0.3340128448868624,0.032881878886934834,1.1273477394085434,-0.21932444921644867,-0.6179672989070119,-0.5544202019311893,-0.9275103175245827,-0.8425638889770953
DMART,Q4FY24,FY24,2024-07-11,2024-07-12,2025-07-16,252,-0.0003878155741918244,-0.09310583694172579,-0.18347618340569816,0.8545761565901437,0.0634729053496601,2.7704355943297942,-1.5993490936486734,0.5165975872482371,1.4731751369980244,-1.1456363594994823,-0.1790304245468765
HUDCO,Q4FY22,FY22,2022-07-15,2022-07-18,2023-07-24,252,0.0016527791224262177,0.5166445152393633,0.6656458923364147,0.5062636606469624,0.03355298773445359,1.4031800552917402,-0.8024923594615995,0.4872671847065465,-1.907705417179169,-1.2474272692645325,0.19770598482035545
HUDCO,Q4FY23,FY23,2023-07-12,2023-07-13,2024-07-24,252,0.0015115467575891293,0.4636155563205073,0.39164731998010566,0.6956592465465021,0.01772570159839093,2.242043189457823,-0.20472942740482503,0.9731262244202437,0.6431935100721886,0.7700841953862354,2.1577322494167293
HUDCO,Q4FY24,FY24,2024-07-18,2024-07-19,2025-07-22,252,0.003559205202042397,1.452038479147366,1.176432142115488,0.24056400436163294,0.04960370762299682,1.5193242386870354,-4.108904466070062,-6.958807965979693,-1.290591819242382,0.4129162169803483,0.7588354396844557
ERIS,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,-0.0012876797714691786,-0.2771078965075612,-1.0614635349800214,0.2895245109695183,0.04886448484226802,0.8876092223435273,1.149936032681252,0.30851347303010546,0.7151695365138213,2.24545662495229,0.48473765809558217
ERIS,Q4FY23,FY23,2023-07-10,2023-07-11,2024-07-22,252,-0.00015284317291856662,-0.03778415229952982,-0.09640929529500514,0.923274324853003,0.014951301746046308,0.6188463542992578,0.8309258875389809,0.45031815897846045,1.2354070636775534,0.017013406142255216,0.29821078306645554
ERIS,Q4FY24,FY24,2024-07-17,2024-07-18,2025-07-21,252,0.0033420846955886994,1.3214809981603728,1.3217052062617387,0.18749914436145135,0.02487124844209332,1.2570651163670534,-1.3729349883607194,-5.544116489368036,-0.0621399986388691,-2.5371115465410994,-0.21087124277185693
AUBANK,Q4FY22,FY22,2022-07-16,2022-07-18,2023-07-24,252,0.0005020848683573628,0.13487826176739062,0.2575290745792425,0.7969865424385418,0.01581374171331229,1.4252640485457926,0.31982144185575895,-0.13712803859077757,0.38189473300983856,-4.126346309425815,0.06373571576386289
AUBANK,Q4FY23,FY23,2023-07-19,2023-07-20,2024-07-31,252,-0.0029475185417455326,-0.5242080844425745,-1.794513809616792,0.07396393187347342,0.05072576211044255,2.1800990290106017,1.2649800403921538,-1.5190839811665922,-1.0166654273684723,-2.3912219783079376,0.7491945940324835
AUBANK,Q4FY24,FY24,2024-07-17,2024-07-18,2025-07-21,252,-0.0022008161712138877,-0.42570132320520954,-0.9794850883322678,0.32830655143727927,0.0642530299808145,1.2364985626662506,3.1460191567251723,7.277205247068336,-3.198240943304274,0.25832184059234004,-0.10191371280037453
COCHINSHIP,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,0.0030680590112406123,1.1665821306140298,1.1043496981919345,0.2705248855379264,0.028006418139190692,0.8212461871272455,-0.3133936617978734,-0.3424512827405261,-2.8641214397620747,2.934440941186052,0.331923640877623
COCHINSHIP,Q4FY23,FY23,2023-07-07,2023-07-10,2024-07-19,252,0.0038019171541576065,1.6066949672923974,0.9544782168879985,0.3407824155266695,0.02987373692741291,1.2804893423796044,2.732665598986162,0.6836579461774981,3.697693170435036,0.2896712796825734,3.009576480347749
COCHINSHIP,Q4FY24,FY24,2024-07-05,2024-07-08,2025-07-10,252,0.0018560380414184004,0.5963528945149021,0.5013325234179153,0.616587273655174,0.023698412468350583,1.0171676218305379,-2.3689887651696577,-3.073618178709482,-1.4695719835329135,0.9833348853409177,1.039209445299205
DIXON,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,0.002966932713845385,1.112066905090792,1.37394773218561,0.1707136056005069,0.08199203331599936,-0.07536004213840697,1.6353254506262078,-1.6311397686196887,-2.7964288516928617,-12.06363214699192,1.696197518305662
DIXON,Q4FY23,FY23,2023-07-15,2023-07-17,2024-07-26,252,0.0033361161002599953,1.3179919156366664,1.6066952074579506,0.10940926227908127,0.03250032620771526,1.7731977517112272,0.504757262894558,-0.2395256859886452,1.016901595976103,-2.9148770630276974,0.021453426439219325
DIXON,Q4FY24,FY24,2024-07-17,2024-07-18,2025-07-21,252,0.0016318029360898314,0.5086486855059703,0.5321440904220714,0.5951084334406228,0.011048247628759666,-0.1170400618420826,0.9689033435497081,1.5153794886047038,-1.042265976881978,-0.326879345148655,1.7634303399992501
GICRE,Q4FY23,FY23,2023-07-18,2023-07-19,2024-07-30,252,-0.0006978784004956375,-0.1612690949569236,-0.22886899215257397,0.8191616689630897,0.019331389499667284,0.7684727481484815,0.7759071250472178,-0.16248154694745298,-1.027139343590696,2.235583819258956,1.053248757271826
