BSE Code,Q_FY,Category,Avg_Score
532822.0,Q4FY25,CINDEX,0.48881078736483463
532830.0,Q1FY22,CINDEX,0.2
532830.0,Q1FY23,CINDEX,0.2
532830.0,Q1FY24,CINDEX,0.3953667570586808
532830.0,Q1FY25,CINDEX,0.3
532830.0,Q1FY26,CINDEX,0.6576594879942828
532830.0,Q2FY22,CINDEX,0.2
532830.0,Q2FY23,CINDEX,0.3
532830.0,Q2FY24,CINDEX,0.3
532830.0,Q2FY25,CINDEX,0.3
532830.0,Q2FY26,CINDEX,0.6
532830.0,Q3FY21,CINDEX,0.2
532830.0,Q3FY22,CINDEX,0.2
532830.0,Q3FY23,CINDEX,0.3953667570586808
532830.0,Q3FY24,CINDEX,0.3
532830.0,Q3FY25,CINDEX,0.6
532830.0,Q3FY26,CINDEX,0.5
532830.0,Q4FY21,CINDEX,0.2
532830.0,Q4FY22,CINDEX,0.2
532830.0,Q4FY23,CINDEX,0.3953667570586808
532830.0,Q4FY24,CINDEX,0.36425653251678075
532830.0,Q4FY25,CINDEX,0.4
532868.0,Q1FY22,CINDEX,0.2
532868.0,Q1FY23,CINDEX,0.24605801199803823
532868.0,Q1FY24,CINDEX,0.4007965216949496
532868.0,Q1FY25,CINDEX,0.3736666612854244
532868.0,Q1FY26,CINDEX,0.6069207009331519
532868.0,Q2FY22,CINDEX,0.2
532868.0,Q2FY23,CINDEX,0.3157492265131987
532868.0,Q2FY24,CINDEX,0.3199144624718756
532868.0,Q2FY25,CINDEX,0.33339647657768035
532868.0,Q2FY26,CINDEX,0.5718698138580438
532868.0,Q3FY22,CINDEX,0.2
532868.0,Q3FY24,CINDEX,0.3772532787496313
532868.0,Q3FY25,CINDEX,0.5808302800271128
532868.0,Q3FY26,CINDEX,0.5461445285466711
532868.0,Q4FY23,CINDEX,0.34167817216381974
532868.0,Q4FY24,CINDEX,0.31579125627985716
532868.0,Q4FY25,CINDEX,0.4514285714285714
532889.0,Q1FY22,CINDEX,0.2
532889.0,Q1FY23,CINDEX,0.2
532889.0,Q1FY24,CINDEX,0.3462466104333729
532889.0,Q1FY25,CINDEX,0.3462466104333729
532889.0,Q1FY26,CINDEX,0.6
532889.0,Q2FY21,CINDEX,0.2
532889.0,Q2FY22,CINDEX,0.2
532889.0,Q2FY23,CINDEX,0.3462466104333729
532889.0,Q2FY24,CINDEX,0.3462466104333729
532889.0,Q2FY25,CINDEX,0.3448318337424804
532889.0,Q2FY26,CINDEX,0.6878746849320588
532889.0,Q3FY21,CINDEX,0.2
532889.0,Q3FY22,CINDEX,0.2
532889.0,Q3FY23,CINDEX,0.3462466104333729
532889.0,Q3FY24,CINDEX,0.3462466104333729
532889.0,Q3FY25,CINDEX,0.6056456648303108
532889.0,Q3FY26,CINDEX,0.6031004535137232
532889.0,Q4FY21,CINDEX,0.2
532889.0,Q4FY22,CINDEX,0.2
532889.0,Q4FY23,CINDEX,0.32328873460670166
532889.0,Q4FY24,CINDEX,0.3206200519277759
532889.0,Q4FY25,CINDEX,0.6
532927.0,Q1FY22,CINDEX,0.23163714853020562
532927.0,Q1FY23,CINDEX,0.22920804737262804
532927.0,Q1FY24,CINDEX,0.34275399258212996
532927.0,Q1FY25,CINDEX,0.36156018550441715
532927.0,Q1FY26,CINDEX,0.6876566183479327
532927.0,Q2FY22,CINDEX,0.23532873267817828
532927.0,Q2FY23,CINDEX,0.3562380423799939
532927.0,Q2FY24,CINDEX,0.36211360023303324
532927.0,Q2FY25,CINDEX,0.36117780359238366
532927.0,Q3FY22,CINDEX,0.23972184553269754
532927.0,Q3FY23,CINDEX,0.4063321988471505
532927.0,Q3FY24,CINDEX,0.4063321988471505
532927.0,Q3FY25,CINDEX,0.6
532927.0,Q3FY26,CINDEX,0.6876566183479327
532927.0,Q4FY21,CINDEX,0.23163714853020562
532927.0,Q4FY22,CINDEX,0.24636878897225492
532927.0,Q4FY23,CINDEX,0.4063321988471505
532927.0,Q4FY24,CINDEX,0.37277299237261174
532927.0,Q4FY25,CINDEX,0.6
532929.0,Q1FY22,CINDEX,0.2
532929.0,Q1FY23,CINDEX,0.2
532929.0,Q1FY24,CINDEX,0.3
532929.0,Q1FY25,CINDEX,0.3
532929.0,Q1FY26,CINDEX,0.5
532929.0,Q2FY22,CINDEX,0.2
532929.0,Q2FY23,CINDEX,0.3
532929.0,Q2FY24,CINDEX,0.3
532929.0,Q2FY25,CINDEX,0.3
532929.0,Q2FY26,CINDEX,0.5
532929.0,Q3FY21,CINDEX,0.2
532929.0,Q3FY22,CINDEX,0.2
532929.0,Q3FY23,CINDEX,0.30832731356999477
532929.0,Q3FY24,CINDEX,0.3
532929.0,Q3FY26,CINDEX,0.5
532929.0,Q4FY21,CINDEX,0.2
532929.0,Q4FY22,CINDEX,0.2
532929.0,Q4FY23,CINDEX,0.3
532929.0,Q4FY24,CINDEX,0.3
532929.0,Q4FY25,CINDEX,0.5884801084125609
532939.0,Q1FY22,CINDEX,0.22870557490063614
532939.0,Q1FY23,CINDEX,0.2
532939.0,Q1FY24,CINDEX,0.3683820377048241
532939.0,Q1FY25,CINDEX,0.3584167541052947
532939.0,Q1FY26,CINDEX,0.6448873015338809
532939.0,Q2FY21,CINDEX,0.2
532939.0,Q2FY22,CINDEX,0.2
532939.0,Q2FY23,CINDEX,0.49064606847858794
532939.0,Q2FY24,CINDEX,0.34118473931190746
532939.0,Q2FY25,CINDEX,0.4382230665387058
532939.0,Q2FY26,CINDEX,0.6190956420897893
532939.0,Q3FY21,CINDEX,0.2
532939.0,Q3FY22,CINDEX,0.2
532939.0,Q3FY23,CINDEX,0.3
532939.0,Q3FY24,CINDEX,0.34118473931190746
532939.0,Q3FY25,CINDEX,0.6141640888137582
532939.0,Q3FY26,CINDEX,0.6137029013332558
532939.0,Q4FY21,CINDEX,0.2
532939.0,Q4FY22,CINDEX,0.2
532939.0,Q4FY23,CINDEX,0.49064606847858794
532939.0,Q4FY24,CINDEX,0.34118473931190746
532939.0,Q4FY25,CINDEX,0.6184153620394588
532947.0,Q1FY22,CINDEX,0.2
532947.0,Q1FY23,CINDEX,0.2
532947.0,Q1FY24,CINDEX,0.4631476090359257
532947.0,Q1FY25,CINDEX,0.46632553213831385
532947.0,Q1FY26,CINDEX,0.6929217817811025
532947.0,Q2FY22,CINDEX,0.2
532947.0,Q2FY23,CINDEX,0.4631476090359257
532947.0,Q2FY24,CINDEX,0.4631476090359257
532947.0,Q2FY25,CINDEX,0.46632553213831385
532947.0,Q2FY26,CINDEX,0.6792147137060072
532947.0,Q3FY21,CINDEX,0.2
532947.0,Q3FY22,CINDEX,0.2
532947.0,Q3FY23,CINDEX,0.32168736721225005
532947.0,Q3FY24,CINDEX,0.46632553213831385
532947.0,Q3FY26,CINDEX,0.6935963581023742
532947.0,Q4FY21,CINDEX,0.2
532947.0,Q4FY22,CINDEX,0.2
532947.0,Q4FY23,CINDEX,0.4631476090359257
532947.0,Q4FY24,CINDEX,0.46632553213831385
532947.0,Q4FY25,CINDEX,0.6928071091590116
532953.0,Q1FY22,CINDEX,0.24947112933989324
532953.0,Q1FY23,CINDEX,0.2
532953.0,Q1FY24,CINDEX,0.33351109069353435
532953.0,Q1FY25,CINDEX,0.3494071497621137
532953.0,Q1FY26,CINDEX,0.5372222459486518
532953.0,Q2FY22,CINDEX,0.2
532953.0,Q2FY24,CINDEX,0.33351109069353435
532953.0,Q2FY25,CINDEX,0.3572311545721486
532953.0,Q2FY26,CINDEX,0.5074125555638443
532953.0,Q3FY22,CINDEX,0.2
532953.0,Q3FY23,CINDEX,0.3622147672091421
532953.0,Q3FY24,CINDEX,0.3622147672091421
532953.0,Q3FY25,CINDEX,0.6
532953.0,Q3FY26,CINDEX,0.5
532953.0,Q4FY22,CINDEX,0.2
532953.0,Q4FY23,CINDEX,0.33351109069353435
532953.0,Q4FY24,CINDEX,0.37276993036696815
532953.0,Q4FY25,CINDEX,0.5768046867036156
533023.0,Q1FY23,CINDEX,0.27217444513806843
533023.0,Q1FY24,CINDEX,0.3443488902761369
533023.0,Q1FY25,CINDEX,0.3443488902761369
533023.0,Q1FY26,CINDEX,0.45
533023.0,Q2FY24,CINDEX,0.3443488902761369
533023.0,Q2FY25,CINDEX,0.35461013086828785
533023.0,Q2FY26,CINDEX,0.48269326490262676
533023.0,Q3FY23,CINDEX,0.3443488902761369
533023.0,Q3FY24,CINDEX,0.3443488902761369
533023.0,Q3FY25,CINDEX,0.5926601469428366
533023.0,Q3FY26,CINDEX,0.4384468399348804
533023.0,Q4FY22,CINDEX,0.2
533023.0,Q4FY23,CINDEX,0.32391074569362677
533023.0,Q4FY24,CINDEX,0.3443488902761369
533023.0,Q4FY25,CINDEX,0.5474264548157481
533096.0,Q1FY24,CINDEX,0.3
533096.0,Q1FY25,CINDEX,0.3
533096.0,Q1FY26,CINDEX,0.6
533096.0,Q2FY23,CINDEX,0.3
533096.0,Q2FY24,CINDEX,0.3
533096.0,Q2FY25,CINDEX,0.3
533096.0,Q2FY26,CINDEX,0.6
533096.0,Q3FY23,CINDEX,0.3
533096.0,Q3FY24,CINDEX,0.3
533096.0,Q3FY26,CINDEX,0.6
533096.0,Q4FY23,CINDEX,0.3
533096.0,Q4FY24,CINDEX,0.3
533096.0,Q4FY25,CINDEX,0.5
533098.0,Q1FY21,CINDEX,0.22060731828145302
533098.0,Q1FY22,CINDEX,0.1849050169671414
533098.0,Q1FY23,CINDEX,0.28375871579554823
533098.0,Q1FY24,CINDEX,0.37345234534135263
533098.0,Q1FY25,CINDEX,0.3594369778363366
533098.0,Q1FY26,CINDEX,0.6328320476125027
533098.0,Q2FY21,CINDEX,0.11134761410592384
533098.0,Q2FY22,CINDEX,0.19511859219082905
533098.0,Q2FY23,CINDEX,0.33774966115037136
533098.0,Q2FY24,CINDEX,0.37580979755104743
533098.0,Q2FY25,CINDEX,0.331305376961797
533098.0,Q2FY26,CINDEX,0.6668056204181234
533098.0,Q3FY21,CINDEX,0.1381136441029655
533098.0,Q3FY22,CINDEX,0.2815275891726313
533098.0,Q3FY23,CINDEX,0.36065643060791525
533098.0,Q3FY24,CINDEX,0.3579077454636742
533098.0,Q3FY25,CINDEX,0.580766966094663
533098.0,Q3FY26,CINDEX,0.6728870889937759
533098.0,Q4FY21,CINDEX,0.23294843914570712
533098.0,Q4FY22,CINDEX,0.39639642392716873
533098.0,Q4FY23,CINDEX,0.37588855779747626
533098.0,Q4FY24,CINDEX,0.3511700449614358
533098.0,Q4FY25,CINDEX,0.6533787805872556
533106.0,Q1FY21,CINDEX,0.26023951638444914
533106.0,Q1FY22,CINDEX,0.1973415756991496
533106.0,Q1FY23,CINDEX,0.21387560559996355
533106.0,Q1FY24,CINDEX,0.38626011415739986
533106.0,Q1FY25,CINDEX,0.34439936757833767
533106.0,Q1FY26,CINDEX,0.539244272365129
533106.0,Q2FY21,CINDEX,0.2990549064302546
533106.0,Q2FY22,CINDEX,0.2015545308864255
533106.0,Q2FY23,CINDEX,0.3115239684588809
533106.0,Q2FY24,CINDEX,0.3023418419525985
533106.0,Q2FY25,CINDEX,0.3115028365803002
533106.0,Q2FY26,CINDEX,0.4097920453458774
533106.0,Q3FY21,CINDEX,0.27583646621472757
533106.0,Q3FY22,CINDEX,0.24630301355856626
533106.0,Q3FY23,CINDEX,0.30527364483272396
533106.0,Q3FY24,CINDEX,0.3055577837868531
533106.0,Q3FY25,CINDEX,0.4398003585915844
533106.0,Q3FY26,CINDEX,0.4319623727839287
533106.0,Q4FY21,CINDEX,0.255717167371441
533106.0,Q4FY22,CINDEX,0.28634533495843845
533106.0,Q4FY23,CINDEX,0.2998645474730711
533106.0,Q4FY24,CINDEX,0.3340307458056694
533155.0,Q1FY22,CINDEX,0.44102805109402626
533155.0,Q1FY23,CINDEX,0.2751957535828137
533155.0,Q1FY24,CINDEX,0.3379383174571805
533155.0,Q1FY25,CINDEX,0.3891208684220865
533155.0,Q1FY26,CINDEX,0.5046709016544314
533155.0,Q2FY21,CINDEX,0.4419626544824043
533155.0,Q2FY22,CINDEX,0.4427303353621913
533155.0,Q2FY23,CINDEX,0.47663453522576765
533155.0,Q2FY24,CINDEX,0.41122991938525316
533155.0,Q2FY25,CINDEX,0.3634001298189919
533155.0,Q2FY26,CINDEX,0.5179759009808738
533155.0,Q3FY21,CINDEX,0.4448048545381603
533155.0,Q3FY22,CINDEX,0.2920666999427761
533155.0,Q3FY23,CINDEX,0.43019954090687895
533155.0,Q3FY24,CINDEX,0.37247385639392344
533155.0,Q3FY25,CINDEX,0.5090237585098166
533155.0,Q3FY26,CINDEX,0.5213118699081193
533155.0,Q4FY21,CINDEX,0.268692802493902
533155.0,Q4FY22,CINDEX,0.23649336645197275
533155.0,Q4FY23,CINDEX,0.3875084019299429
533155.0,Q4FY24,CINDEX,0.3891325023235844
533155.0,Q4FY25,CINDEX,0.5277368270258357
533179.0,Q1FY24,CINDEX,0.34626718930282496
533179.0,Q1FY25,CINDEX,0.3597005405427427
533179.0,Q1FY26,CINDEX,0.581932124842444
533179.0,Q2FY24,CINDEX,0.3881441251960091
533179.0,Q2FY25,CINDEX,0.33718558251514535
533179.0,Q2FY26,CINDEX,0.5601058843683231
533179.0,Q3FY24,CINDEX,0.38888378687544345
533179.0,Q3FY25,CINDEX,0.4220099814653831
533179.0,Q3FY26,CINDEX,0.6740114393507287
533179.0,Q4FY23,CINDEX,0.3361657245665389
533179.0,Q4FY24,CINDEX,0.35765652448473745
533179.0,Q4FY25,CINDEX,0.6050953225790137
533206.0,Q1FY22,CINDEX,0.2515858087082551
533206.0,Q1FY23,CINDEX,0.2542824781748264
533206.0,Q1FY24,CINDEX,0.3363316578863843
533206.0,Q1FY25,CINDEX,0.3
533206.0,Q1FY26,CINDEX,0.6105047400945876
533206.0,Q2FY22,CINDEX,0.25329927862880985
533206.0,Q2FY23,CINDEX,0.3137696760916706
533206.0,Q2FY24,CINDEX,0.3363316578863843
533206.0,Q2FY25,CINDEX,0.3363316578863843
533206.0,Q2FY26,CINDEX,0.6099265222878709
533206.0,Q3FY22,CINDEX,0.2542824781748264
533206.0,Q3FY23,CINDEX,0.2833333333333333
533206.0,Q3FY24,CINDEX,0.3363316578863843
533206.0,Q3FY25,CINDEX,0.5885739404009683
533206.0,Q3FY26,CINDEX,0.5099265222878709
533206.0,Q4FY22,CINDEX,0.2542824781748264
533206.0,Q4FY23,CINDEX,0.3137696760916706
533206.0,Q4FY24,CINDEX,0.3
533206.0,Q4FY25,CINDEX,0.5987096340591203
533273.0,Q1FY23,CINDEX,0.2565892025310412
533273.0,Q1FY24,CINDEX,0.4043465858054426
533273.0,Q1FY25,CINDEX,0.36216375661172034
533273.0,Q1FY26,CINDEX,0.7370613610200631
533273.0,Q2FY23,CINDEX,0.4068008747108127
533273.0,Q2FY24,CINDEX,0.4043465858054426
533273.0,Q2FY25,CINDEX,0.3326278109887427
533273.0,Q2FY26,CINDEX,0.65
533273.0,Q3FY23,CINDEX,0.3507334344890331
533273.0,Q3FY24,CINDEX,0.35439961872495307
533273.0,Q3FY25,CINDEX,0.5172614645978237
533273.0,Q3FY26,CINDEX,0.55
533273.0,Q4FY22,CINDEX,0.36211848230110194
533273.0,Q4FY23,CINDEX,0.32105015951909244
533273.0,Q4FY24,CINDEX,0.4252186599318617
533273.0,Q4FY25,CINDEX,0.41707057685285986
533274.0,Q1FY22,CINDEX,0.2
533274.0,Q1FY23,CINDEX,0.2
533274.0,Q1FY24,CINDEX,0.3424562691640388
533274.0,Q1FY25,CINDEX,0.3531769094281875
533274.0,Q1FY26,CINDEX,0.5119129020432276
533274.0,Q2FY22,CINDEX,0.2
533274.0,Q2FY23,CINDEX,0.39679196053479965
533274.0,Q2FY24,CINDEX,0.3985998062497427
533274.0,Q2FY25,CINDEX,0.3950034454735763
533274.0,Q2FY26,CINDEX,0.5035551629994107
533274.0,Q3FY21,CINDEX,0.2
533274.0,Q3FY22,CINDEX,0.2
533274.0,Q3FY23,CINDEX,0.3985998062497427
533274.0,Q3FY24,CINDEX,0.3985998062497427
533274.0,Q3FY25,CINDEX,0.5190890693891623
533274.0,Q3FY26,CINDEX,0.5540767021402397
533274.0,Q4FY21,CINDEX,0.2
533274.0,Q4FY22,CINDEX,0.2
533274.0,Q4FY23,CINDEX,0.3985998062497427
533274.0,Q4FY24,CINDEX,0.3985998062497427
533274.0,Q4FY25,CINDEX,0.5190890693891623
533293.0,Q1FY21,CINDEX,0.231867013220651
533293.0,Q1FY22,CINDEX,0.25971979510648247
533293.0,Q1FY23,CINDEX,0.24254483686459422
533293.0,Q1FY24,CINDEX,0.35429833194838134
533293.0,Q1FY25,CINDEX,0.34827306023864885
533293.0,Q1FY26,CINDEX,0.45811126665072754
533293.0,Q2FY21,CINDEX,0.23187047093617816
533293.0,Q2FY22,CINDEX,0.26176239772993404
533293.0,Q2FY23,CINDEX,0.34740345417484764
533293.0,Q2FY24,CINDEX,0.35024456734218784
533293.0,Q2FY25,CINDEX,0.3938363107715083
533293.0,Q2FY26,CINDEX,0.5278332045491108
533293.0,Q3FY21,CINDEX,0.2759783228505575
533293.0,Q3FY22,CINDEX,0.2748917634848869
533293.0,Q3FY23,CINDEX,0.37003805814361884
533293.0,Q3FY24,CINDEX,0.37064104367706097
533293.0,Q3FY25,CINDEX,0.4484193803751297
533293.0,Q3FY26,CINDEX,0.4708207290309236
533293.0,Q4FY21,CINDEX,0.2721669972434164
533293.0,Q4FY22,CINDEX,0.2941345672636441
533293.0,Q4FY23,CINDEX,0.3721360006240474
533293.0,Q4FY24,CINDEX,0.36973814243403785
533293.0,Q4FY25,CINDEX,0.466917816950106
533519.0,Q1FY22,CINDEX,0.24876941276455783
533519.0,Q1FY23,CINDEX,0.2
533519.0,Q1FY24,CINDEX,0.321181737782913
533519.0,Q1FY25,CINDEX,0.3385359218595424
533519.0,Q1FY26,CINDEX,0.6244359580216048
533519.0,Q2FY22,CINDEX,0.2
533519.0,Q2FY23,CINDEX,0.3450773813759954
533519.0,Q2FY24,CINDEX,0.3331435165548212
533519.0,Q2FY25,CINDEX,0.3712549133975426
533519.0,Q2FY26,CINDEX,0.6229921934725235
533519.0,Q3FY21,CINDEX,0.3019180418198789
533519.0,Q3FY22,CINDEX,0.2
533519.0,Q3FY23,CINDEX,0.3442091234590014
533519.0,Q3FY24,CINDEX,0.4303941181518359
533519.0,Q3FY25,CINDEX,0.6
533519.0,Q3FY26,CINDEX,0.5599999999999999
533519.0,Q4FY21,CINDEX,0.21377149170444013
533519.0,Q4FY22,CINDEX,0.2
533519.0,Q4FY23,CINDEX,0.3349001078478465
533519.0,Q4FY24,CINDEX,0.353135158048887
533519.0,Q4FY25,CINDEX,0.5246328626712021
533573.0,Q1FY22,CINDEX,0.2
533573.0,Q1FY23,CINDEX,0.2
533573.0,Q1FY24,CINDEX,0.4025975450452415
533573.0,Q1FY25,CINDEX,0.3972676762944853
533573.0,Q1FY26,CINDEX,0.6467330800726667
533573.0,Q2FY21,CINDEX,0.2
533573.0,Q2FY22,CINDEX,0.2
533573.0,Q2FY23,CINDEX,0.4025975450452415
533573.0,Q2FY24,CINDEX,0.4025975450452415
533573.0,Q2FY25,CINDEX,0.34339286940541125
533573.0,Q2FY26,CINDEX,0.5313307438204281
533573.0,Q3FY21,CINDEX,0.2
533573.0,Q3FY22,CINDEX,0.2
533573.0,Q3FY23,CINDEX,0.4025975450452415
533573.0,Q3FY24,CINDEX,0.4025975450452415
533573.0,Q3FY26,CINDEX,0.6641050230068882
533573.0,Q4FY21,CINDEX,0.2
533573.0,Q4FY22,CINDEX,0.2
533573.0,Q4FY23,CINDEX,0.4025975450452415
533573.0,Q4FY24,CINDEX,0.33497018987870936
533573.0,Q4FY25,CINDEX,0.5390262040784661
533581.0,Q1FY22,CINDEX,0.21010357472697133
533581.0,Q1FY23,CINDEX,0.2
533581.0,Q1FY24,CINDEX,0.3
533581.0,Q1FY25,CINDEX,0.4313688692567973
533581.0,Q1FY26,CINDEX,0.6416843241603603
533581.0,Q2FY21,CINDEX,0.2
533581.0,Q2FY22,CINDEX,0.2
533581.0,Q2FY23,CINDEX,0.3
533581.0,Q2FY24,CINDEX,0.3
533581.0,Q2FY25,CINDEX,0.36452417077852245
533581.0,Q2FY26,CINDEX,0.5
533581.0,Q3FY21,CINDEX,0.2
533581.0,Q3FY22,CINDEX,0.2
533581.0,Q3FY23,CINDEX,0.3511596501058841
533581.0,Q3FY24,CINDEX,0.3
533581.0,Q3FY25,CINDEX,0.4315897540584331
533581.0,Q3FY26,CINDEX,0.5
533581.0,Q4FY21,CINDEX,0.22598238620850536
533581.0,Q4FY22,CINDEX,0.2
533581.0,Q4FY23,CINDEX,0.3
533581.0,Q4FY24,CINDEX,0.3
533581.0,Q4FY25,CINDEX,0.5
533655.0,Q1FY22,CINDEX,0.2
533655.0,Q1FY23,CINDEX,0.2
533655.0,Q1FY24,CINDEX,0.34120415561507833
533655.0,Q1FY25,CINDEX,0.31584235631351704
533655.0,Q1FY26,CINDEX,0.6944444383250502
533655.0,Q2FY22,CINDEX,0.2442761545590623
533655.0,Q2FY23,CINDEX,0.34268321156478304
533655.0,Q2FY24,CINDEX,0.3244729741139724
533655.0,Q2FY25,CINDEX,0.3476881066920881
533655.0,Q2FY26,CINDEX,0.7669883795287336
533655.0,Q3FY22,CINDEX,0.2
533655.0,Q3FY23,CINDEX,0.34268321156478304
533655.0,Q3FY24,CINDEX,0.3244729741139724
533655.0,Q3FY25,CINDEX,0.6886894862658419
533655.0,Q3FY26,CINDEX,0.8219433915202856
533655.0,Q4FY21,CINDEX,0.2
533655.0,Q4FY22,CINDEX,0.2
533655.0,Q4FY23,CINDEX,0.34268321156478304
533655.0,Q4FY24,CINDEX,0.4290048559167402
533655.0,Q4FY25,CINDEX,0.55
534091.0,Q1FY23,CINDEX,0.2813654343795162
534091.0,Q1FY24,CINDEX,0.37916727457328214
534091.0,Q1FY25,CINDEX,0.4379983243341229
534091.0,Q1FY26,CINDEX,0.5089999030268686
534091.0,Q2FY23,CINDEX,0.3201939456495081
534091.0,Q2FY24,CINDEX,0.32826778348196545
534091.0,Q2FY25,CINDEX,0.37989711599663856
534091.0,Q2FY26,CINDEX,0.4952197716480101
534091.0,Q3FY22,CINDEX,0.2810603401189672
534091.0,Q3FY23,CINDEX,0.5169027990144602
534091.0,Q3FY24,CINDEX,0.4441920035534902
534091.0,Q3FY25,CINDEX,0.4390669238725778
534091.0,Q3FY26,CINDEX,0.4671902942682336
534091.0,Q4FY22,CINDEX,0.28125414338560445
534091.0,Q4FY23,CINDEX,0.37873660854037416
534091.0,Q4FY24,CINDEX,0.43763480642222197
534091.0,Q4FY25,CINDEX,0.5825687636732285
534309.0,Q1FY22,CINDEX,0.16727125567117465
534309.0,Q1FY23,CINDEX,0.24099056270295205
534309.0,Q1FY24,CINDEX,0.3273084579713871
534309.0,Q1FY25,CINDEX,0.3876619567362758
534309.0,Q1FY26,CINDEX,0.46574342192563123
534309.0,Q2FY21,CINDEX,0.19713630128971357
534309.0,Q2FY22,CINDEX,0.24039052909857914
534309.0,Q2FY23,CINDEX,0.2995830271830621
534309.0,Q2FY24,CINDEX,0.3249094795244356
534309.0,Q2FY25,CINDEX,0.4646489661353163
534309.0,Q2FY26,CINDEX,0.3867794540759441
534309.0,Q3FY21,CINDEX,0.16338340290323353
534309.0,Q3FY22,CINDEX,0.21014620856454452
534309.0,Q3FY23,CINDEX,0.31790435366865694
534309.0,Q3FY24,CINDEX,0.31283979353225133
534309.0,Q3FY25,CINDEX,0.25105976696161214
534309.0,Q3FY26,CINDEX,0.4870889338446915
534309.0,Q4FY21,CINDEX,0.17483862776478898
534309.0,Q4FY22,CINDEX,0.28125919974644964
534309.0,Q4FY23,CINDEX,0.3013092006560285
534309.0,Q4FY24,CINDEX,0.2922562933615841
534309.0,Q4FY25,CINDEX,0.20068345066578966
534816.0,Q1FY23,CINDEX,0.2486216574048496
534816.0,Q1FY24,CINDEX,0.35829338108422837
534816.0,Q1FY25,CINDEX,0.3351719833418235
534816.0,Q1FY26,CINDEX,0.6277722988027071
534816.0,Q2FY22,CINDEX,0.2600530920674036
534816.0,Q2FY23,CINDEX,0.39008814684530635
534816.0,Q2FY24,CINDEX,0.3536299764723173
534816.0,Q2FY25,CINDEX,0.3290611581428219
534816.0,Q2FY26,CINDEX,0.530404523693593
534816.0,Q3FY22,CINDEX,0.2665623098150045
534816.0,Q3FY23,CINDEX,0.393473882648289
534816.0,Q3FY24,CINDEX,0.351253136790915
534816.0,Q3FY25,CINDEX,0.43810960355692136
534816.0,Q3FY26,CINDEX,0.6029667267678843
534816.0,Q4FY22,CINDEX,0.262155582618757
534816.0,Q4FY23,CINDEX,0.35930870036861406
534816.0,Q4FY24,CINDEX,0.3434939024200374
534816.0,Q4FY25,CINDEX,0.44551111909496804
539083.0,Q1FY22,CINDEX,0.2
539083.0,Q1FY23,CINDEX,0.2
539083.0,Q1FY24,CINDEX,0.5250838713464129
539083.0,Q1FY25,CINDEX,0.5051849359383075
539083.0,Q1FY26,CINDEX,0.4833333333333334
539083.0,Q2FY21,CINDEX,0.2
539083.0,Q2FY22,CINDEX,0.2
539083.0,Q2FY23,CINDEX,0.4832686662403064
539083.0,Q2FY24,CINDEX,0.5250838713464129
539083.0,Q2FY25,CINDEX,0.5255299828568173
539083.0,Q2FY26,CINDEX,0.5
539083.0,Q3FY21,CINDEX,0.2
539083.0,Q3FY22,CINDEX,0.2
539083.0,Q3FY23,CINDEX,0.38764736715864695
539083.0,Q3FY24,CINDEX,0.5250838713464129
539083.0,Q3FY25,CINDEX,0.5908703884324279
539083.0,Q3FY26,CINDEX,0.5
539083.0,Q4FY21,CINDEX,0.2
539083.0,Q4FY22,CINDEX,0.2
539083.0,Q4FY23,CINDEX,0.5387751870645612
539083.0,Q4FY24,CINDEX,0.5651404843650571
539083.0,Q4FY25,CINDEX,0.5508262968729641
539177.0,Q1FY24,CINDEX,0.3
539177.0,Q1FY25,CINDEX,0.3
539177.0,Q1FY26,CINDEX,0.6304132088969462
539177.0,Q2FY24,CINDEX,0.3
539177.0,Q2FY25,CINDEX,0.40495921191673495
539177.0,Q2FY26,CINDEX,0.6933722373829008
539177.0,Q3FY23,CINDEX,0.3
539177.0,Q3FY24,CINDEX,0.3
539177.0,Q3FY25,CINDEX,0.7103138905925614
539177.0,Q4FY23,CINDEX,0.3
539177.0,Q4FY24,CINDEX,0.3
539177.0,Q4FY25,CINDEX,0.6138851924142426
539268.0,Q1FY22,CINDEX,0.2
539268.0,Q1FY23,CINDEX,0.306641828737406
539268.0,Q1FY24,CINDEX,0.3
539268.0,Q1FY25,CINDEX,0.3
539268.0,Q1FY26,CINDEX,0.5361583791915383
539268.0,Q2FY22,CINDEX,0.2
539268.0,Q2FY23,CINDEX,0.3
539268.0,Q2FY24,CINDEX,0.3
539268.0,Q2FY25,CINDEX,0.3393646852832174
539268.0,Q2FY26,CINDEX,0.5439495697713758
539268.0,Q3FY22,CINDEX,0.2
539268.0,Q3FY23,CINDEX,0.3
539268.0,Q3FY24,CINDEX,0.3
539268.0,Q3FY25,CINDEX,0.5605298149623604
539268.0,Q3FY26,CINDEX,0.4372777032163205
539268.0,Q4FY22,CINDEX,0.2
539268.0,Q4FY23,CINDEX,0.3
539268.0,Q4FY24,CINDEX,0.3
539268.0,Q4FY25,CINDEX,0.5054028849647318
539437.0,Q1FY22,CINDEX,0.20466860832900488
539437.0,Q1FY23,CINDEX,0.23455865138620266
539437.0,Q1FY24,CINDEX,0.3429098155223836
539437.0,Q1FY25,CINDEX,0.319234234431941
539437.0,Q1FY26,CINDEX,0.55
539437.0,Q2FY22,CINDEX,0.2674052607803712
539437.0,Q2FY23,CINDEX,0.3
539437.0,Q2FY24,CINDEX,0.33863835810860127
