BSE Code,NSE Symbol,FY,Industry,n_obs,mar_pct,capm_alpha,ff5_alpha,total_vol,idio_vol,downside_vol,roe,AINDEX,BINDEX,CINDEX,COMPOSITE,DINDEX,OINDEX,TRINDEX,Beta_Market,Momentum,Log_MarketCap,DE_Ratio,audit_fees_inr_crore,board_size,board_independence_ratio,board_meeting_count,n_director_changes,n_rating_changes,auditor_change_any
503806.0,SRF,FY23,Conglomerates,250,-0.2050654636466038,-0.19665679540979059,-0.14891576605974352,0.014484985050869117,0.011846055991016116,0.008748579803304601,0.1163609785504337,-0.05499763131262087,-1.7075530935596597,-1.3742797878564808,-0.41598722018967504,-0.5938213929935198,0.883080123650455,1.1829168441908857,1.0047590581309849,-0.0922509871991036,27.286426802374255,0.4335729951922378,0.82,,,,6.0,0.0,0.0
504614.0,SARDAEN,FY23,Steel,250,0.07848410168283694,-0.08551636355340382,-0.504535652012543,0.030158174298061904,0.026500719969625993,0.015273221112925953,0.1344943219223173,-0.5938213929935198,-0.7745654303366722,-0.6245627645550067,-0.8216250592853797,-0.5938213929935198,-1.0787442483639718,0.9500137556693217,1.021695668511359,0.4099318552276161,24.338950512372826,0.4202863275934875,295.59,8.0,0.625,6.0,0.0,1.0,0.0
506285.0,BAYERCROP,FY23,Agricultural Inputs,250,0.017924748606183778,0.16200707616970053,-0.19838739754594287,0.017232443519612093,0.016680351062328538,0.009589434399755256,0.2598792728293675,,,1.4007450611305767,-1.3742797878564808,,,,0.3965520191463849,0.0157502384771846,25.86185687389515,0.0271007706205523,,,,,0.0,0.0,1.0
506401.0,DEEPAKNTR,FY23,Chemicals,250,0.14379437823981706,0.1286364104842592,-0.15421318725538802,0.017768606778285456,0.015220136558951403,0.008964117065066612,0.1690544591816737,0.5043220460777779,-0.347693770638922,-1.3742797878564808,-0.10124643193052442,-0.31863936396437514,-0.3128613997601117,0.45498114030642833,0.9824012023999018,-0.1033994033011339,26.239536310750612,0.0178143551526176,,,,,9.0,0.0,0.0
506943.0,JBCHEPHARM,FY23,Drug Manufacturers - Specialty & Generic,250,0.1229700732348503,0.27344872668287046,-0.15442009954617109,0.019344056226117477,0.018823595599186546,0.010979284406684362,0.1890405572851474,-1.3279018717558337,0.12123011471308487,0.36147828461730214,-0.7261579685418761,-1.264249885119523,1.0986292256666448,-0.883080123650455,0.496939388099397,0.2148575704836028,25.764235086680372,0.2307923044154777,,,,,0.0,0.0,0.0
509930.0,SUPREMEIND,FY23,Building Products & Equipment,250,0.0913164680124641,0.15637769207525773,0.17175383037437053,0.026553912300009627,0.025679190122061653,0.013786971998342572,0.209386493580722,1.11895838106256,-1.4121875789061642,-0.2035442315324862,1.112021207066951,-0.060503804356206815,1.0592769170824314,1.870578631109212,0.5661312192428027,0.360120224581584,26.466737617178246,0.0116239448265835,0.72,,,,0.0,0.0,0.0
511243.0,CHOLAFIN,FY23,Credit Services,250,-0.07733157353398995,-0.08490157377016523,0.007240985489278409,0.0191514590736989,0.016894803242309783,0.009632120158688614,0.1745530601370676,0.11016224796840546,-0.9500137556693217,-0.8358739718874295,-0.4604945391031163,-0.8045963803603002,0.9851275883347467,0.43072729929545744,1.1817348760317512,0.1084717192877295,27.19381097001088,6.797972271209597,0.91,,,,1.0,0.0,0.0
513683.0,NLCINDIA,FY23,Utilities - Regulated Electric,250,0.8351418199554577,0.36311142762756327,-0.2619823085121353,0.035890126819869625,0.03059217126434172,0.0188236689676553,0.1121574249669561,0.47950565333095013,1.5803135088497546,-0.8648943586852831,-0.33998082557528525,-0.8045963803603002,-0.289851529166503,-0.7452173252375652,1.3047658369171464,0.3665461997825048,25.342265187844728,1.472303749001242,,,,,8.0,0.0,1.0
515055.0,ANANTRAJ,FY23,Real Estate - Development,250,0.9989326354923883,0.6930544516482559,0.8231708647281086,0.026355400419345445,0.021258941688509534,0.011539039599141303,0.0727298336472387,-0.8353711435721113,0.16566441386855307,0.30802341403564665,-0.7000902126075669,-1.264249885119523,0.31286139976011185,-0.6336400007797011,1.7014179529440492,0.5129223429347279,24.500866195461622,0.382098282041388,0.175,,,,0.0,0.0,1.0
517174.0,HONAUT,FY23,Electrical Equipment & Parts,250,-0.05720122661443258,0.01887722061508299,-0.11744307140966849,0.016819996833355607,0.01575586656017505,0.007985892450020411,0.1390383228883589,-1.2521195202652193,0.21042839424792484,-0.16242937264128568,0.5059336541658119,2.015429661706838,-0.47334801394315534,-0.26699412540495254,0.6286678327003252,-0.1515319237793485,26.490042363123894,0.011384663634938,,6.0,0.3333333333333333,4.0,4.0,0.0,0.0
