BSE Code,FY,AINDEX,AINDEX_new_sub,AINDEX_augmented,BINDEX,BINDEX_new_sub,BINDEX_augmented,CINDEX,CINDEX_new_sub,CINDEX_augmented,DINDEX,OINDEX,TRINDEX
500387.0,FY23,0.6679166666666667,,0.6679166666666667,0.6920491379310345,,0.6920491379310345,0.28668995451674245,,0.28668995451674245,0.5461538461538461,0.9025,0.61985
500387.0,FY24,0.6120027777777778,,0.6120027777777778,0.7710905172413793,,0.7710905172413793,0.30320623161461946,,0.30320623161461946,0.5461538461538461,0.9025,0.5886
500387.0,FY25,0.6936666666666667,,0.6936666666666667,0.7199560344827586,,0.7199560344827586,0.4414481865075317,,0.4414481865075317,0.5461538461538461,0.9025,0.5886
500400.0,FY23,0.6802259259259259,0.6911764705882353,0.6857011982570806,0.6627758620689655,,0.6627758620689655,0.33470927805009465,,0.33470927805009465,0.6307692307692307,0.823,0.7660833333333333
500400.0,FY24,0.7369416666666666,0.6850393700787402,0.7109905183727034,0.7304836206896552,,0.7304836206896552,0.31949944091798527,,0.31949944091798527,0.6307692307692307,0.823,0.74525
500400.0,FY25,0.6741111111111111,0.7153846153846154,0.6947478632478632,0.6935939655172414,,0.6935939655172414,0.48313867743550454,,0.48313867743550454,0.6307692307692307,0.823,0.80775
500403.0,FY23,,0.4852941176470588,0.4852941176470588,,,,0.30942426808726087,,0.30942426808726087,,,
500403.0,FY24,,0.4094488188976378,0.4094488188976378,,,,0.3362373956141862,,0.3362373956141862,,,
500403.0,FY25,,0.43846153846153846,0.43846153846153846,,,,0.3533882948979915,1.0,0.6766941474489958,,,
500408.0,FY23,0.5251222222222222,,0.5251222222222222,0.5175775862068965,,0.5175775862068965,0.3043061633264339,,0.3043061633264339,0.4269230769230769,0.7792166666666667,0.7504750000000001
500408.0,FY24,0.604175,,0.604175,0.6471181034482758,,0.6471181034482758,0.3960816644504349,,0.3960816644504349,0.4269230769230769,0.7792166666666667,0.562975
500408.0,FY25,0.5477722222222222,,0.5477722222222222,0.6431517241379311,,0.6431517241379311,0.44752378226768347,,0.44752378226768347,0.4269230769230769,0.7792166666666667,0.562975
500410.0,FY23,0.6730083333333333,1.0,0.8365041666666666,0.6576439655172414,0.050000000000000044,0.3538219827586207,0.2899545084229262,0.515,0.4024772542114631,0.573076923076923,0.6347166666666667,0.545025
500410.0,FY24,0.7220222222222222,1.0,0.8610111111111112,0.6364336206896551,0.88,0.7582168103448276,0.304282711989632,0.53,0.41714135599481605,0.573076923076923,0.6347166666666667,0.545025
500410.0,FY25,0.6838666666666665,1.0,0.8419333333333332,0.534,0.43000000000000005,0.48200000000000004,0.3776128138996116,0.53,0.4538064069498058,0.573076923076923,0.6347166666666667,0.545025
500411.0,FY23,0.7039,0.9191176470588235,0.8115088235294117,0.695523275862069,,0.695523275862069,0.275,0.25,0.2625,0.5,0.739,0.6432
500411.0,FY24,0.8061527777777777,,0.8061527777777777,0.6935525862068965,,0.6935525862068965,0.3,,0.3,0.5,0.739,0.6432
500411.0,FY25,0.7314527777777778,,0.7314527777777778,0.6573560344827586,,0.6573560344827586,0.4015531977332753,,0.4015531977332753,0.5,0.739,0.7369499999999999
500420.0,FY23,0.649411111111111,,0.649411111111111,0.47885517241379305,,0.47885517241379305,0.35167697711483664,,0.35167697711483664,0.0384615384615384,0.7038333333333333,0.4256166666666667
500420.0,FY24,0.6487166666666666,,0.6487166666666666,0.47551465517241376,,0.47551465517241376,0.386655494630162,,0.386655494630162,0.0384615384615384,0.7038333333333333,0.4152
500420.0,FY25,0.5819722222222222,,0.5819722222222222,0.5753784482758622,,0.5753784482758622,0.4896135719191377,,0.4896135719191377,0.0384615384615384,0.7038333333333333,0.38395
500425.0,FY23,0.7289555555555555,0.9375,0.8332277777777777,0.696332183908046,0.06999999999999995,0.38316609195402296,0.3,0.515,0.4075,0.5923076923076922,0.40066666666666667,0.3937
500425.0,FY24,0.7221027777777778,0.7637795275590551,0.7429411526684164,0.5622431034482759,0.88,0.7211215517241379,0.30525272466078146,0.53,0.41762636233039074,0.5923076923076922,0.4006666666666666,0.5187
500425.0,FY25,0.6686472222222222,0.7923076923076924,0.7304774572649573,0.4174491379310345,0.15000000000000002,0.28372456896551723,0.4261432530044169,0.53,0.47807162650220847,0.5923076923076922,0.4006666666666666,0.5187
500459.0,FY23,0.3438444444444444,0.5220588235294118,0.4329516339869281,0.7673137931034483,,0.7673137931034483,0.32078949322789274,,0.32078949322789274,0.5,0.6908833333333333,0.57585
500459.0,FY24,0.3812249999999999,,0.3812249999999999,0.774601724137931,,0.774601724137931,0.33209675508121,0.6666666666666667,0.49938171087393834,0.5,0.6908833333333333,0.5446
500459.0,FY25,0.3814972222222222,0.5153846153846153,0.44844091880341874,0.7623120689655173,,0.7623120689655173,0.5123300446422261,,0.5123300446422261,0.5,0.6908833333333333,0.6071
500469.0,FY23,0.5884388888888888,1.0,0.7942194444444444,0.7425172413793104,0.6950000000000001,0.7187586206896552,0.275,0.515,0.395,0.0576923076923076,0.5,0.887075
500469.0,FY24,0.634786111111111,0.0,0.3173930555555555,0.7325137931034483,0.69,0.7112568965517241,0.33256152702298625,0.53,0.43128076351149314,0.0576923076923076,0.5,0.980825
500469.0,FY25,0.7137111111111111,1.0,0.8568555555555555,0.7952931034482759,0.6699999999999999,0.7326465517241378,0.4158789366722315,0.3559090909090909,0.38589401379066124,0.0576923076923076,0.5,0.980825
500470.0,FY23,0.6457777777777778,0.7132352941176471,0.6795065359477124,0.4045775862068965,,0.4045775862068965,0.37040736625405124,,0.37040736625405124,0.0576923076923076,0.7677166666666666,0.6767249999999999
500470.0,FY24,0.6719777777777778,0.9921259842519685,0.8320518810148732,0.511703448275862,,0.511703448275862,0.39116994127172927,,0.39116994127172927,0.0576923076923076,0.7677166666666666,0.7392249999999999
500470.0,FY25,0.6903555555555555,0.9846153846153847,0.8374854700854701,0.7438853448275862,,0.7438853448275862,0.3736069069098237,,0.3736069069098237,0.0576923076923076,0.7677166666666666,0.6454749999999999
