NSE Symbol,FY,Window_Start,Window_End,n_obs,alpha_daily,alpha_annual,t_alpha,p_alpha,r_squared,beta_Mkt_RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_MOM
BALKRISIND,FY23,2022-07-01,2023-03-31,187,-0.0023402117246871415,-0.35442868368718705,-1.2675869060321332,0.20657381635455738,0.03259910163384083,1.153756353889903,-1.7592739365303378,1.161069302958062,2.894736546374178,0.0,-0.2802630653378232
BANKBARODA,FY23,2022-07-01,2023-03-31,187,0.003578399891959414,0.952597973176822,1.449559467220986,0.14891185664896817,0.03028401258829716,1.4310334781341256,-1.7170753552896696,0.5423156315482319,1.7621724477344565,0.0,0.9782920519182222
BASF,FY23,2022-07-01,2023-03-31,187,0.00011503168045556064,0.021743952057868707,0.06368020390482731,0.9492951393753456,0.03285559853559494,0.349949696928573,0.010885762822131162,-0.09807998069068236,-0.6269905358905212,0.0,0.9852694954033995
BATAINDIA,FY23,2022-07-01,2023-03-31,187,-0.0007954015195220097,-0.13820692052802933,-0.6068686610362759,0.5446985565030373,0.06813791001140301,1.6006487085225822,-0.1595362122746668,-0.37025920275213564,1.1888402637269486,0.0,-0.06660575163737809
BAYERCROP,FY23,2022-07-01,2023-03-31,187,-0.001512701152174596,-0.24638610328942218,-1.185448849041243,0.2373940268503323,0.037274713381421964,0.9958260651624989,-0.7973807299022041,0.7940391717931063,1.8279796654182443,0.0,0.6534108904526035
BDL,FY23,2022-07-01,2023-03-31,187,0.0020706278966007973,0.4728619557067327,0.7804390634118742,0.4361519233630534,0.009584413051550111,1.067381767426295,0.015685132859657447,-0.5061251770420947,0.5943227415760316,0.0,-0.19482714768277087
BEL,FY23,2022-07-01,2023-03-31,187,0.00138192067613997,0.29488147574051116,0.7138116676930313,0.47626307805469453,0.029436453416586184,1.3098099554701665,0.778084703593033,-0.6623517290481318,-0.6142986428525553,0.0,-0.036123237749900505
BHARATFORG,FY23,2022-07-01,2023-03-31,187,-0.0008360300721910099,-0.14472961776010182,-0.44587380309506897,0.6562212942044002,0.03680975894264671,1.7880618248438482,-1.004221080063751,1.1844980321420155,1.6737130264086701,0.0,0.15816810148495622
BLUESTARCO,FY23,2022-07-01,2023-03-31,187,0.0006037624562981211,0.11952398248934856,0.3614246080458142,0.7182035945807971,0.02815414457237153,0.8370605350243108,1.9391303761031082,0.1818211603209534,-1.0967383133293214,0.0,-0.0558198779535871
BOSCHLTD,FY23,2022-07-01,2023-03-31,187,0.00045521973364213823,0.08885435189634712,0.332376990072273,0.7399892229555474,0.025915854214679568,1.1382651345264643,-0.36650394660391894,0.2101485026893321,0.7230599240906801,0.0,-0.25282447446797957
BPCL,FY23,2022-07-01,2023-03-31,187,0.00014897785054885087,0.02825054489474282,0.09887094847841384,0.9213501484335422,0.034613156967375325,0.7848216278065119,-0.9181041845794826,-0.04988088106581109,-0.2330756664933007,0.0,-0.5756579171531777
BRIGADE,FY23,2022-07-01,2023-03-31,187,-0.0004952599766875933,-0.08845436076083082,-0.24292423800046875,0.8083391588905537,0.012057564791907227,0.8596536385624622,1.3739751664192528,-0.3290068604164499,-0.08341788941582717,0.0,-0.18218546643063743
CASTROLIND,FY23,2022-07-01,2023-03-31,187,-0.00027874306840333283,-0.050789747987489246,-0.20674044987906123,0.8364449518997416,0.03841000453093535,1.227432295789722,0.1336926368443586,0.21800118684547545,-0.20803135476086576,0.0,0.061598065006930686
CEATLTD,FY23,2022-07-01,2023-03-31,187,0.003038589738504031,0.7651157714086871,1.1214749536038557,0.2635713846361029,0.04408839874237436,2.2362161126907467,0.7397397534475028,-1.3081758267682408,-0.5791654115848283,0.0,-0.2479840312996735
CESC,FY23,2022-07-01,2023-03-31,187,-0.0006853718921818366,-0.12029138339702221,-0.4879751537557175,0.6261580298015604,0.018036945612118216,0.8431127891122141,0.3677301444976876,0.25164251457286174,0.7590726101607728,0.0,0.3215793900174505
CGCL,FY23,2022-07-01,2023-03-31,187,-7.140449791205567e-05,-0.013263890056728294,-0.045197007765297156,0.9640001047358476,0.002155576518640845,0.122446623962992,0.11698998335962107,0.03239368543795715,-0.25173952788005444,0.0,0.17349649050491608
CGPOWER,FY23,2022-07-01,2023-03-31,187,0.000520461527711101,0.10221997558855912,0.25067345195948737,0.8023509128727689,0.014933182782097876,1.2553762616211646,0.6727870915243817,0.14675864304043784,0.283122453439353,0.0,-0.6606653910091006
CHALET,FY23,2022-07-01,2023-03-31,187,0.0006589960428378925,0.13114711068016227,0.30638396220993636,0.7596644659607128,0.0039895424385787415,-0.16289579004687968,1.0862937181878338,-0.5240909742571352,-1.3825480365608054,0.0,-0.16198631224725968
CHAMBLFERT,FY23,2022-07-01,2023-03-31,187,-0.0011377138254342588,-0.1916438075478,-0.5414358697983509,0.5888730037002633,0.03262795018222797,2.072866507921036,0.14099456192641513,0.10660963243800375,1.5566509270397801,0.0,-0.18765550697118688
CHOLAFIN,FY23,2022-07-01,2023-03-31,187,0.0001910916546660886,0.036380277202095884,0.10110114935833685,0.9195820709090241,0.015656183352775188,1.1042905791049988,1.0518864670129386,-0.06924932551221907,-0.08565806084397676,0.0,-0.011730284928092055
CHOLAHLDNG,FY23,2022-07-01,2023-03-31,187,-0.0017681702514352427,-0.28154186114500535,-1.179016849675709,0.23993898590075005,0.025796817571132502,0.721105399914848,1.6925109931053846,-0.5133833165736119,-0.7865463717490977,0.0,-0.7026072652350392
COCHINSHIP,FY23,2022-07-01,2023-03-31,187,0.0037345344454764373,1.0104487207382362,1.3049479600339502,0.19356716010960087,0.0378741010447754,0.6294397972653164,0.5531059033837629,-1.1252202634171267,-4.468370889193936,0.0,-0.05332853509201935
COFORGE,FY23,2022-07-01,2023-03-31,187,-0.0033409017017107414,-0.46460399959654314,-1.6693388770607267,0.09677889775325704,0.03959738899691245,1.717439807813649,0.12141806816481514,1.388627199164982,1.6380604763381017,0.0,-0.7561443329394641
COLPAL,FY23,2022-07-01,2023-03-31,187,0.00019056550422234147,0.03627831262503979,0.16231319476246095,0.8712402836637733,0.026674050013327566,0.6137396210385332,0.5382296108534026,-0.45684461512871366,-0.8510869558880649,0.0,-0.031556682373102385
CONCOR,FY23,2022-07-01,2023-03-31,187,0.00047861439627782087,0.09362830894205255,0.25380146665818315,0.7999370131693176,0.04792658441484232,1.6898590577138366,-0.6892641402706324,-0.07359472217730101,1.7209073826466845,0.0,0.6111066325183953
CRAFTSMAN,FY23,2022-07-01,2023-03-31,187,0.0015081117028294937,0.32580111049579685,0.6651104201487842,0.50682645982416,0.033835588040614484,1.4128953049518866,-1.448845350925236,0.9588823000043312,4.574621006199689,0.0,0.9241231349502315
CREDITACC,FY23,2022-07-01,2023-03-31,187,-0.0014619978473451541,-0.23920671760807113,-0.7083459131039176,0.4796417075047041,0.006018371059952288,0.34981261077525927,0.964318899794514,0.09984518702534655,0.38987109093820826,0.0,0.08918821192390436
CRISIL,FY23,2022-07-01,2023-03-31,187,-0.0007648892894909926,-0.1332756577758912,-0.4847185076104081,0.6284621123872159,0.017426237374328246,-0.5122554791057213,1.0491216060452315,0.1301022025972079,-0.2778789824549466,0.0,0.141617025711623
CUB,FY23,2022-07-01,2023-03-31,187,-0.0006356298512417706,-0.11207036783048464,-0.2550381451771648,0.798983193985826,0.04197125857489947,2.3327368806262565,0.18320486232775268,0.18699212773874896,0.7998464544463837,0.0,0.6204907787745467
DALBHARAT,FY23,2022-07-01,2023-03-31,187,0.002146758332135668,0.49398016190143534,1.0163235732369975,0.3108319238202518,0.021977621442593853,1.386868905416202,-0.7973043131941051,0.02664631289560318,2.1886300385247077,0.0,0.11271772640816663
DEEPAKFERT,FY23,2022-07-01,2023-03-31,187,-0.0007804229571093119,-0.13578966194146305,-0.2855469919654986,0.7755516157730168,0.04919049267653297,2.136562810281299,2.9660347510228036,-0.8994807714178928,-1.939076014037137,0.0,0.2637531055385639
DEEPAKNTR,FY23,2022-07-01,2023-03-31,187,0.0007850008553713137,0.15811671005157363,0.41271628101633084,0.6803029543273148,0.020922532717106757,0.908642029567639,0.2545921160455966,-0.6979398591074942,-0.688312346614371,0.0,-0.08137977289775791
DELHIVERY,FY23,2022-07-01,2023-03-31,187,-0.002418322860181409,-0.36378986855319084,-0.727541985814006,0.46783404768932113,0.048938452302320745,0.8301049491831248,2.52809924472206,-1.3878540992595532,3.4530289001735324,0.0,-0.21652435592040314
DEVYANI,FY23,2022-07-01,2023-03-31,187,0.00029993396333367894,0.05769038744557949,0.14391359927918196,0.8857288008863288,0.032075047361338926,1.1431524416907004,0.5553744474218834,-0.4136136593831473,0.9335750548933447,0.0,0.7203768980550402
DIXON,FY23,2022-07-01,2023-03-31,187,0.0019962637730351488,0.45252195588525745,0.8524797452340587,0.39507447580796495,0.06741466892670389,0.18710144127646866,0.6216706455737884,-0.9647513067263748,-1.2554814170049626,0.0,1.8332261208999836
DLF,FY23,2022-07-01,2023-03-31,187,-0.0004640576061602968,-0.08312008761547358,-0.265418477273107,0.7909891559383756,0.05482333205345902,2.181578023228001,-0.028145819971302943,0.09054347107882843,0.7369474731617675,0.0,-0.30007827401198534
DMART,FY23,2022-07-01,2023-03-31,187,0.00043954103248397026,0.08566659658527413,0.27828413695327014,0.7811119011930097,0.07992365219758857,1.8358022877955231,0.09672532982917081,-0.3617385584317017,1.9762959830282933,0.0,0.5614906548554288
ECLERX,FY23,2022-07-01,2023-03-31,187,-0.002377787949452834,-0.35894905417121636,-1.241645181646666,0.2159740901597837,0.031487924836457015,1.2646245988346074,1.7490728016412245,-0.23989096827726697,-0.3669623719858243,0.0,-1.1332290001625838
EICHERMOT,FY23,2022-07-01,2023-03-31,187,0.000335106686455312,0.06467006215219083,0.19284643160459541,0.8472954536422096,0.02738926740065173,0.730770268704956,1.7514972150112558,-0.947495678457,-0.9722250121337492,0.0,-0.1421975627501572
EIDPARRY,FY23,2022-07-01,2023-03-31,187,-0.0003292170627200321,-0.05970685008832505,-0.14140444746587322,0.8877076996509874,0.0049564172027364295,0.3982729192925941,0.17663803381213394,-0.2935156537977827,0.6342285462222104,0.0,0.2537718184061112
ENDURANCE,FY23,2022-07-01,2023-03-31,187,-0.0015285256477994144,-0.24861288662207617,-1.0454978350116972,0.29718716836082265,0.03658969313916438,0.8047715334236605,0.02500933090101576,-0.2514523049515756,-1.290533658520463,0.0,-0.7464938899244105
ERIS,FY23,2022-07-01,2023-03-31,187,-0.0013083545524409433,-0.21703109882314037,-1.0127564008422094,0.312528441120839,0.028885102067296442,0.34049965144331573,1.3490712851748385,-0.018579314707528494,-0.23318658309311946,0.0,0.3658794479933328
ESCORTS,FY23,2022-07-01,2023-03-31,187,0.000452027451071393,0.08820454681451595,0.20857937713038407,0.8350111467866067,0.03520369936357359,1.6255455713819806,2.0815410372311485,-0.28145025170894805,-0.6525449751756457,0.0,0.1664966527680437
FEDERALBNK,FY23,2022-07-01,2023-03-31,187,0.00207191534320151,0.47321659361410584,1.1091147550853009,0.2688521562313252,0.029282188580089907,1.4672741152686037,-0.4504502230939461,0.07815734952041514,1.3783084510461237,0.0,0.3577760874755993
FINEORG,FY23,2022-07-01,2023-03-31,187,0.0008794139746482823,0.17874511797380718,0.33301452390924696,0.739508734698796,0.03142707974264336,0.7389586079990114,1.881524933703837,-1.2532358979059959,-0.9746610032431982,0.0,0.7071595310131212
FLUOROCHEM,FY23,2022-07-01,2023-03-31,187,0.0011512897007440993,0.24022296512687175,0.46105616126425103,0.6453118450341875,0.03848672813656229,0.7740231894622327,2.641565578422872,-1.4633837744437521,-0.1371202958616391,0.0,0.2118226637719931
FORCEMOT,FY23,2022-07-01,2023-03-31,187,7.775866874945244e-05,0.014647103802704531,0.03088853370698254,0.9753924675919526,0.038476980302693975,1.0453082994758662,0.8142375194973916,-0.20304406522919893,-3.6633914145612767,0.0,-0.2768872485147852
FSL,FY23,2022-07-01,2023-03-31,187,-0.002011168312372971,-0.3134584110094044,-1.0467724926139765,0.29660036223392294,0.015970279793610986,0.9214420544066906,1.3079913546969015,0.2984855670201868,-0.016178440422171425,0.0,-0.5905722888989616
GALLANTT,FY23,2022-07-01,2023-03-31,187,-0.00352079788403057,-0.4823154527206285,-1.5979594581138192,0.11179627010710322,0.026793076382598646,0.7841478434830447,-1.7033990860913817,0.9866063623579988,1.734339130305422,0.0,-0.7159936213297993
GESHIP,FY23,2022-07-01,2023-03-31,187,0.003872353576353086,1.0629358101118755,1.4813516703259524,0.14025164107799193,0.03955816372568988,1.541941640836281,-1.3795185980896736,-0.4895108551652152,-0.691030104281813,0.0,0.08522578167905626
GICRE,FY23,2022-07-01,2023-03-31,187,-0.00012330142852408333,-0.022793577366537386,-0.03753443877929214,0.970100246452877,0.013715156568051223,0.7708518508309963,-2.5371127993193,1.8284636342798883,2.7481728451078564,0.0,0.9077605554591015
GLAND,FY23,2022-07-01,2023-03-31,187,-0.0030220748764152364,-0.43171259975930065,-1.1673732931794651,0.2445952101799912,0.014187151976251089,-0.820630225502796,0.7645762796378405,-0.4582502549535602,-2.7605590340738897,0.0,0.5213858059814391
GMDCLTD,FY23,2022-07-01,2023-03-31,187,-0.0025875553449552662,-0.3836084285777644,-1.0550380957083294,0.2928141512222501,0.037410434292401984,2.5187938179023712,-0.1273175983481214,0.8384204047748808,0.7492019869553763,0.0,-0.3235097871730835
GMRAIRPORT,FY23,2022-07-01,2023-03-31,187,0.0007174930858783366,0.1435885933253045,0.3500579902336781,0.7267021842492966,0.015392009818912533,0.8614910378861499,-0.754545054180544,-0.07952171544526832,-0.15442804378001207,0.0,-0.26154131199266617
GODFRYPHLP,FY23,2022-07-01,2023-03-31,187,0.00252893644970393,0.6046587483010621,0.8941896785090949,0.37240788261788316,0.025722225458359338,0.9839361708231832,-2.8754855309968335,1.5732185939732917,1.7146986896478702,0.0,0.7670203138895462
GODREJIND,FY23,2022-07-01,2023-03-31,187,-0.0016226318540691871,-0.26172002522547044,-1.1382208499268613,0.25653262354990497,0.02767677766123522,0.8102003225560759,0.7766470251912558,0.12071972123850935,-1.3537224422838336,0.0,-0.2683870950456683
GPIL,FY23,2022-07-01,2023-03-31,187,0.000614387301202069,0.12175051538908833,0.2210881126314081,0.8252730360838998,0.016516273523753178,1.3554367166515604,-2.2105554738354494,1.1863289632291047,3.1983813966789016,0.0,0.13467295749817274
GRSE,FY23,2022-07-01,2023-03-31,187,0.0051430743186323975,1.6162837571844646,1.3847245632867622,0.1678412503870757,0.016475871314019286,0.9692058158664417,-0.8540567248341315,-0.729895575379243,-1.9346544618593797,0.0,0.011035691916762153
HAL,FY23,2022-07-01,2023-03-31,187,0.0023183519779185263,0.5426964391979757,1.0732629836460472,0.2845819390777835,0.02324762134638536,1.0165486885929695,0.917170157877797,-0.7253643589321942,-2.008179238688088,0.0,-0.3364179856956015
HATSUN,FY23,2022-07-01,2023-03-31,187,-0.000732900295556333,-0.1280754249086229,-0.4027764932151665,0.6875879744979222,0.028668841110505827,0.8913911984991919,1.048988970906745,-0.1512364680239245,1.7287233170451897,0.0,0.19984043606319746
HCLTECH,FY23,2022-07-01,2023-03-31,187,-0.00046490180696623855,-0.08326481994335322,-0.3290108080293616,0.7425278958820901,0.03157992728558434,0.23283401804291753,-0.10252394976918283,0.19853157084382772,-1.4374928181247564,0.0,-0.6191917708976742
HDFCAMC,FY23,2022-07-01,2023-03-31,187,-0.0008485719001473323,-0.1467331516719838,-0.4952527655505498,0.6210224137966541,0.05179931119646464,1.5209366447490305,-0.7533944601276501,0.8855198631537962,0.7778096047562251,0.0,0.7778386073542608
HDFCBANK,FY23,2022-07-01,2023-03-31,187,0.0001503498029420209,0.02851438165645207,0.1214717633295995,0.903452128725412,0.021308207296998893,0.7813517247418291,-0.428462041508011,0.47373999405459744,0.30051188877340657,0.0,0.0986511054308018
HEROMOTOCO,FY23,2022-07-01,2023-03-31,187,-0.0019933093304502474,-0.3111617835758054,-1.5016546643078974,0.13492884884143852,0.046445403109023786,1.2107510158963368,-0.694924653705658,0.6081217338293647,0.2270546271522,0.0,-0.28771583329416517
HINDCOPPER,FY23,2022-07-01,2023-03-31,187,-0.0007404933215509337,-0.1293125884743235,-0.3275818845565862,0.7436064030768339,0.043872635963434936,2.073037850911923,0.10805122892363656,-0.28890064920063185,-0.7572583273858919,0.0,-1.0042597000220115
HINDUNILVR,FY23,2022-07-01,2023-03-31,187,0.000537355201572539,0.10570752334975395,0.4012322660994591,0.6887224120197281,0.044985273981148266,1.1905185316217102,0.26207350144137115,-0.6235622328226748,0.5622334519269797,0.0,-0.42729905306510435
HINDZINC,FY23,2022-07-01,2023-03-31,187,0.0008045959185801975,0.16236815474527816,0.46749786659164727,0.6407060659139912,0.03823606990828632,1.5413460329053468,-1.1308229373928371,0.5888418452053151,1.1304484829312984,0.0,-0.3604156086518142
HONAUT,FY23,2022-07-01,2023-03-31,187,0.0005848054384805772,0.11556233823037311,0.33924601730188975,0.7348176874732354,0.05234464042568865,1.7063665026796961,-0.9655006831241499,-0.18576315890342035,1.049280884889223,0.0,0.02782873967317942
HSCL,FY23,2022-07-01,2023-03-31,187,0.0027443154231164618,0.6706069176065848,0.9942515631025369,0.32142772812456266,0.04715505426243061,2.485717889997538,0.5152322420825928,-0.9588132650414449,0.5058582342864202,0.0,0.22095241465610832
HUDCO,FY23,2022-07-01,2023-03-31,187,0.0009090303568706371,0.18529142987518943,0.33408880996160734,0.7386993126551945,0.0389305948094234,1.319719500821868,-1.64354506844088,1.1395141438588063,-0.817209523883411,0.0,0.4948826786536369
IDEA,FY23,2022-07-01,2023-03-31,187,-0.00282523753266453,-0.41040500008233943,-1.0733196023100926,0.28455661281165345,0.012729378302237748,1.0282312445739565,0.9767019861751769,0.39819417018007985,0.5603871063192787,0.0,0.6260477577365393
IDFCFIRSTB,FY23,2022-07-01,2023-03-31,187,0.002794242161773078,0.6862772427889793,1.2515708042482494,0.21234139198454605,0.03981113268461389,1.6481123821265653,1.0496713155949797,-0.28376597632014533,-1.3536338387860092,0.0,0.323166859896838
IFCI,FY23,2022-07-01,2023-03-31,187,-0.001247761677622515,-0.20810892937417627,-0.3809070714392011,0.7037189041197028,0.03393325290553717,2.368324877535099,-1.5202014469105,1.9666063027433967,1.3338872229060612,0.0,0.8683106592316994
IGL,FY23,2022-07-01,2023-03-31,187,0.0005801129127574164,0.11458385907301631,0.28595413547312737,0.775240255661454,0.02818734367783582,0.11634880827511351,1.56470093224531,-0.27540340963530663,-3.4833649200547816,0.0,-0.16319745335888688
IIFL,FY23,2022-07-01,2023-03-31,187,0.0026636265150217957,0.6455886436753624,1.0799790088736023,0.28158849692387194,0.027945544871593286,0.5572036440604289,-2.656004811158711,0.15998699533471994,0.49318247898678047,0.0,-0.2779216374116277
INDHOTEL,FY23,2022-07-01,2023-03-31,187,0.003324386769828212,0.8620170319836832,1.7457571240239715,0.08254996146725375,0.0334490939677109,0.4386325659336053,1.0636607872213413,-1.2119530736642488,-0.049646634716124405,0.0,0.349407379939425
INDIANB,FY23,2022-07-01,2023-03-31,187,0.0036321226291464157,0.9723129328534411,1.3782876746887986,0.16981581157344933,0.028371424358960784,1.407857594426134,-2.1988772160050067,0.21409230068305352,0.820858442443966,0.0,-0.10738001639846198
INDIGO,FY23,2022-07-01,2023-03-31,187,-9.034459135633105e-05,-0.016752527847366614,-0.05348984390458939,0.9574006139879313,0.034995327676283106,1.5603411806917649,-0.6964888387394171,0.17940021303595685,1.152333205139624,0.0,-0.39360145932811863
INDUSTOWER,FY23,2022-07-01,2023-03-31,187,-0.003260805488674006,-0.45652448627628783,-1.3534147088462372,0.17761097808978957,0.024282715860004633,1.0913619718700243,0.589379572910782,1.0639121317565843,2.030474896856167,0.0,1.0644003892930418
INFY,FY23,2022-07-01,2023-03-31,187,-0.0017771865205693513,-0.2827521913573617,-1.144624516967369,0.253876087410627,0.026359093063139216,1.1076579445165178,-0.07238593808581345,0.518436067615447,-0.10187613174841559,0.0,-0.4079982449189611
INOXWIND,FY23,2022-07-01,2023-03-31,187,0.003177776187456435,0.8116610779540844,1.0800680779188996,0.2815489426707533,0.06130912455148385,0.10162150484323668,4.510549109584624,-2.5137307850234527,-3.630372991662228,0.0,0.719795523982006
IRB,FY23,2022-07-01,2023-03-31,187,-0.0020581952559373777,-0.31946941490005903,-0.6318677705178137,0.5282705503558535,0.024919468437838987,1.7244837270715823,0.0993185786140478,2.1480068527587,0.39680884054987264,0.0,0.5535848158807996
IRCON,FY23,2022-07-01,2023-03-31,187,0.0024721922521069853,0.5877214706800331,0.8659254912917645,0.38767736657601776,0.025048507743117954,0.7469465295348348,-2.086908996007684,0.7382848341884465,-0.6593902763204125,0.0,0.18700805933112286
IRFC,FY23,2022-07-01,2023-03-31,187,0.001076514514486684,0.22300166022848783,0.42919848766910446,0.6682892138327039,0.0382698790639997,1.1413059323297572,-2.1841981117872358,1.249951120465917,-0.07154289749318776,0.0,0.2908364732107355
ITC,FY23,2022-07-01,2023-03-31,187,0.001010845556567992,0.20807492195852395,0.8196974416715588,0.4134666817901948,0.022410692137344035,0.5199592875843884,1.3898003799297636,-0.45190761030128,-0.6468800476247357,0.0,-0.4273195793647988
JBCHEPHARM,FY23,2022-07-01,2023-03-31,187,0.0010253947971332082,0.21136621634122107,0.6518133849222554,0.5153483767569175,0.014822865526476936,0.7084313428844405,0.38214160069228165,-0.5417423577743896,0.08136158078468417,0.0,-0.3814129994016977
JINDALSTEL,FY23,2022-07-01,2023-03-31,187,0.0017157674919676732,0.3782967820587654,0.7367249680300881,0.4622434530091786,0.02066872922574947,1.6157534378291882,-0.7921807001763359,0.8228889454332068,1.379700071043957,0.0,0.38589860333389026
JMFINANCIL,FY23,2022-07-01,2023-03-31,187,0.0005637486767728307,0.1111783208089582,0.2591770199415026,0.7957931904382572,0.01773286954684017,0.20071358602489212,1.1016986885724487,-0.34767942382263506,0.22559137144889263,0.0,0.717387801033007
JUBLFOOD,FY23,2022-07-01,2023-03-31,187,0.00012015908610351971,0.022724095373537482,0.061381910561316845,0.9511227842689243,0.023495466195292747,0.6296771020232537,1.0046776029870383,-1.169065431773416,-1.0531595903944466,0.0,-0.018869742047930557
JUBLPHARMA,FY23,2022-07-01,2023-03-31,187,-0.0020105321948880404,-0.31337673930455173,-0.8320861417048905,0.4064567925088701,0.01651481155013146,1.329677299741004,-0.9261602754554277,0.8375435725400636,0.8534115749152902,0.0,0.31030613789241435
KAJARIACER,FY23,2022-07-01,2023-03-31,187,0.0004042785708130172,0.07853117545828966,0.21677011219374315,0.8286316384941759,0.04032763603975986,1.5135052135703522,0.35458976285509736,-0.16796429533928237,2.3084429726054285,0.0,0.3483048191241702
KANSAINER,FY23,2022-07-01,2023-03-31,187,0.00035228204757836387,0.06809505874973695,0.17391623525687994,0.8621256529447545,0.02922449586472109,0.8883384475523217,1.7182221387819636,-0.6780334543485853,-1.6279516675929648,0.0,0.25351044153516267
KEC,FY23,2022-07-01,2023-03-31,187,0.0015718626219064233,0.3417011319689016,0.6681334880937094,0.5048994813056658,0.04152952638115681,0.6027800128789792,-1.896970421684761,0.3899739506520194,5.257062617483576,0.0,0.877177813969121
KEI,FY23,2022-07-01,2023-03-31,187,0.0013680722610183336,0.2915325194193953,0.6686221092005167,0.5045883879632194,0.016876219712298912,0.5812784531850952,1.463330236239862,-0.6852762222380077,-2.364393010216146,0.0,-0.6366986969994989
KIMS,FY23,2022-07-01,2023-03-31,187,0.0031576456090468804,0.8048540483791096,1.797049278394799,0.07399498934974394,0.031975034932031354,-0.5335469651986975,-0.779251015373672,-0.9527197570310996,1.0294563218268502,0.0,0.510283474308212
KIRLOSENG,FY23,2022-07-01,2023-03-31,187,0.00790079556244228,3.381752551079947,2.3565217967953727,0.019516204333035757,0.03013511280422254,0.8822290975220579,0.5275080771360647,-1.511732295708808,-3.798636771952687,0.0,0.127504531256455
KPRMILL,FY23,2022-07-01,2023-03-31,187,-0.0014449772769900967,-0.2367813715482026,-0.726197599619132,0.4686556675365119,0.022684953410104014,1.4499865512955634,1.141377807466831,0.05356906890360491,-0.4028291543195925,0.0,-0.7233747096333162
LALPATHLAB,FY23,2022-07-01,2023-03-31,187,-0.0011598761712931739,-0.19498699308186157,-0.5150762203202827,0.6071282218409877,0.018500618061866758,1.0266538415298914,1.3023332157452425,-0.32368967466679655,-1.0114390381489629,0.0,0.24184775272317888
LAURUSLABS,FY23,2022-07-01,2023-03-31,187,-0.0027473962162195024,-0.4017598951163826,-1.3764327725828507,0.17038806240313828,0.0388081964988074,1.5836532270707746,1.6215436228816562,-0.6999840529353792,-0.4513035380094943,0.0,0.023312450176538158
LICHSGFIN,FY23,2022-07-01,2023-03-31,187,-1.8095223692497124e-06,-0.0003383234387633346,-0.0009932405191859363,0.9992086026954753,0.035940302734268736,1.4420884667567706,-0.2470151710440191,0.07828199571991401,2.521265021735684,0.0,0.45800449732374005
LMW,FY23,2022-07-01,2023-03-31,187,0.00019096435228933872,0.036355605898995606,0.10955473753791556,0.912883876469756,0.05756245482848321,1.6481451332439163,1.552921886413242,-0.38967047744598604,-0.9449453120803157,0.0,0.27269261001653977
LT,FY23,2022-07-01,2023-03-31,187,0.0007703909870827335,0.15495700085579592,0.584146822319859,0.5598488544759167,0.042333265448166624,1.4714639789702364,-0.045690986896047,0.15696723823726377,0.6140540860925928,0.0,-0.2140014600707777
LTF,FY23,2022-07-01,2023-03-31,187,-0.0009181208465869905,-0.1577585922674947,-0.44775479922145195,0.6548656034355113,0.020532126934860728,1.5291818988316224,0.13071386157018616,0.8534278180137354,0.6477294041053582,0.0,-0.029481547793123883
LTTS,FY23,2022-07-01,2023-03-31,187,-0.0008278659753973344,-0.14342289112855147,-0.4009524115911259,0.6889280775636057,0.030061593890104876,1.596248563805156,1.3005289427220639,0.4528034970523921,0.5451219047461537,0.0,0.41996454095511676
M&M,FY23,2022-07-01,2023-03-31,187,-0.0015440541690870443,-0.2507916248015274,-0.9716066990168307,0.3325428674037204,0.028894611665267744,1.1834982832727077,1.4096123649349557,0.08948297181042597,-0.9082080628553876,0.0,-0.4974364420268244
M&MFIN,FY23,2022-07-01,2023-03-31,187,-0.0008548198062340387,-0.1477294910401834,-0.3250792721523437,0.7454965188786757,0.016892208348135207,1.3080419982000357,0.16559753858191356,1.536619598617841,1.0980347710489122,0.0,0.46587867898001845
MAHSCOOTER,FY23,2022-07-01,2023-03-31,187,0.0018476828373827413,0.41271967008448657,1.0011604073745004,0.31808581794174384,0.029826874493340316,-0.06421688516893048,1.8257903043213288,-1.1185780946816442,-1.3720211001458344,0.0,0.3535229427273461
MANYAVAR,FY23,2022-07-01,2023-03-31,187,0.0018436494199962484,0.41165452935479724,0.8602766742703907,0.3907746093346207,0.040196783563327454,0.7423532395746795,1.725095740521141,-0.7523936404010367,-0.9616481426651529,0.0,0.8465917364258135
MARICO,FY23,2022-07-01,2023-03-31,187,-3.166249329449001e-05,-0.005903392342599879,-0.02422923586276968,0.9806964492210076,0.016073524030853603,0.5398073742218776,0.34910056722166116,-0.24616156777448955,0.7851397238467881,0.0,0.10076961650508766
MARUTI,FY23,2022-07-01,2023-03-31,187,-0.0013088950704854558,-0.21711023487288442,-0.9933927101146903,0.32184477787189936,0.018923647611164385,0.6475103795552956,0.9518936024893669,-0.143468656620864,-0.9751513318696107,0.0,-0.5155267088578541
MAXHEALTH,FY23,2022-07-01,2023-03-31,187,0.0014306193688240836,0.30672737167557085,0.7322762399285494,0.4649471304119339,0.00507369742113517,-0.023316083861719267,-0.12204815265490326,-0.34606700089280984,-1.0454905130607326,0.0,0.028847193484892508
MAZDOCK,FY23,2022-07-01,2023-03-31,187,0.005290384690318845,1.6893564769367226,1.451792068417649,0.14829055893053877,0.0437467720508814,1.386097425555222,1.8983708182753134,-0.11874286536081902,-5.053059201376329,0.0,0.7342462719570622
